Wavelength (micron),CM Ambient,CM Vacuum,CI Ambient,CI Vacuum
2.050571187,0.102436535,0.106296963,0.07465707,0.075742198
2.050368113,0.102468287,0.106269149,0.074644019,0.075782512
2.0501655,0.102496404,0.106259027,0.074640632,0.075829307
2.049962926,0.102519833,0.106259353,0.074648496,0.075870819
2.049760393,0.102537673,0.106261001,0.074664136,0.075900709
2.0495579,0.102548206,0.106257806,0.074679802,0.075918866
2.049355447,0.102550144,0.106248462,0.074686042,0.075929694
2.049153034,0.102541487,0.106236091,0.074675254,0.075939434
2.048950241,0.102522176,0.106227555,0.074644741,0.075953198
2.048747908,0.102493491,0.106228432,0.074597763,0.075972884
2.048545615,0.10245832,0.106240469,0.074542263,0.075996424
2.048343361,0.102421663,0.106262055,0.074487769,0.076018538
2.048141148,0.102389436,0.106288565,0.074441807,0.076032544
2.047938975,0.102368038,0.106314942,0.074407258,0.076032605
2.047736841,0.102363776,0.106338758,0.074382247,0.076015581
2.047534748,0.102382423,0.106359981,0.074361706,0.075982471
2.047332275,0.102427235,0.106380324,0.074340414,0.075938557
2.047130261,0.102498213,0.106401202,0.074315512,0.075892556
2.046928287,0.102590723,0.106422682,0.074287502,0.075854796
2.046726353,0.10269455,0.106442631,0.074259562,0.075834533
2.046524459,0.102796078,0.10645949,0.074235586,0.075837425
2.046322605,0.102878842,0.106472726,0.074218244,0.075863692
2.04612079,0.102928254,0.106484988,0.074208294,0.075907713
2.045919016,0.102934513,0.106500644,0.074205397,0.075959099
2.045716862,0.102896062,0.106522742,0.074209852,0.076005747
2.045515167,0.102820682,0.10655031,0.074223712,0.076037024
2.045313512,0.102723907,0.106576591,0.074250814,0.076047034
2.045111896,0.102625728,0.10658951,0.074294497,0.07603595
2.04491032,0.102545852,0.106576594,0.074354561,0.0760097
2.044708784,0.102498392,0.106530018,0.074424597,0.075977658
2.044507288,0.102488497,0.106451079,0.074491659,0.075949213
2.044305414,0.102511759,0.106351633,0.074539201,0.075930747
2.044103997,0.102555116,0.106251295,0.074552175,0.075923736
2.043902619,0.102601116,0.106171059,0.074523209,0.075925029
2.043701282,0.102632604,0.106126621,0.074456571,0.075928362
2.043499984,0.102636622,0.106123105,0.074368206,0.075927091
2.043298726,0.102608051,0.106154955,0.07428153,0.075916721
2.043097507,0.102549207,0.106207536,0.074219808,0.075896522
2.042896329,0.102469229,0.10626436,0.074198336,0.075869628
2.042694772,0.102380619,0.106312411,0.074219035,0.07584219
2.042493672,0.102295862,0.106345294,0.074269791,0.075821664
2.042292612,0.102225437,0.106364452,0.074328438,0.07581506
2.042091592,0.102175789,0.106375487,0.074370343,0.075827423
2.041890611,0.102150087,0.106385653,0.074376366,0.075860783
2.04168967,0.10214839,0.106399572,0.074338745,0.07591338
2.041488768,0.102169047,0.106418262,0.0742627,0.075979467
2.041287906,0.102209365,0.106440167,0.07416435,0.076049403
2.041086666,0.102265784,0.10646188,0.074065274,0.07611073
2.040885883,0.102333671,0.106480021,0.073986462,0.076150321
2.04068514,0.102406948,0.106491523,0.073943394,0.076156916
2.040484435,0.102479202,0.106494113,0.07394322,0.076124468
2.040283771,0.10254492,0.106485125,0.073984569,0.076054265
2.040083146,0.102600706,0.10646226,0.074059016,0.075955728
2.03988256,0.102646952,0.10642434,0.074153488,0.075844921
2.039681598,0.102687451,0.106373237,0.074253033,0.075741068
2.039481091,0.102727451,0.106314768,0.074343368,0.075661949
2.039281039,0.102771241,0.106257454,0.074413079,0.075619872
2.039080195,0.102818156,0.106211773,0.074455512,0.075618853
2.038879807,0.102861328,0.106186245,0.074469939,0.075654497
2.038679458,0.102889025,0.106186006,0.074461389,0.075715976
2.038479148,0.102886852,0.106210625,0.074439204,0.075789605
2.038278877,0.102844222,0.10625554,0.074413977,0.07586256
2.038078231,0.102758641,0.106313913,0.074394241,0.075925454
2.037878454,0.102639561,0.106378805,0.074383493,0.075973645
2.037677887,0.102506546,0.10644471,0.074379235,0.076006699
2.037477774,0.102385461,0.106507761,0.074374314,0.076026959
2.0372777,0.102300767,0.106564445,0.074360255,0.076037909
2.037077665,0.102268354,0.106609927,0.074331232,0.07604278
2.03687767,0.102290802,0.106638544,0.074287146,0.076043888
2.036677714,0.102356338,0.106644787,0.074234242,0.076042625
2.036477798,0.102443045,0.106625453,0.074183151,0.076039528
2.03627792,0.10252491,0.106582341,0.074144874,0.076034893
2.036077667,0.10258054,0.106523085,0.074126613,0.076029211
2.035877869,0.102597718,0.106459582,0.074128773,0.076023638
2.035678109,0.102577133,0.106404881,0.074144762,0.076020398
2.035478388,0.102530025,0.106369647,0.074163119,0.076022711
2.035278707,0.102473776,0.106358463,0.074171346,0.076034406
2.035079065,0.102426838,0.106369293,0.074159246,0.076058705
2.034879462,0.102402851,0.106395253,0.074121228,0.07609676
2.034679898,0.102407067,0.106426498,0.07405655,0.076146344
2.034479959,0.102436274,0.106454445,0.073967963,0.076201557
2.034280474,0.102479934,0.106473006,0.073860535,0.076253869
2.034081028,0.102523808,0.106479284,0.073740763,0.076294542
2.03388162,0.102553316,0.106472715,0.073617137,0.076317681
2.033682252,0.102558078,0.106453917,0.073501072,0.076322522
2.033482923,0.102533555,0.106424135,0.073407343,0.076314097
2.033283633,0.102483073,0.106385523,0.073352745,0.076301506
2.033083969,0.102416262,0.106342156,0.073352864,0.07629455
2.032884757,0.102347052,0.106301187,0.073417665,0.076299765
2.032685584,0.102289821,0.106271569,0.073547233,0.076317812
2.03248645,0.102255659,0.106262562,0.073730179,0.076343381
2.032287356,0.10224979,0.106281154,0.073945028,0.076367288
2.0320883,0.102269293,0.106328865,0.074164877,0.076380579
2.031889283,0.102305253,0.10640104,0.074363879,0.076378239
2.031690305,0.102345209,0.106486995,0.074523137,0.076361036
2.031490954,0.102377392,0.106573052,0.074634097,0.07633468
2.031292054,0.10239296,0.106645099,0.074698717,0.076306819
2.031093193,0.102389784,0.106691565,0.074726505,0.076283224
2.030894371,0.10237021,0.106705233,0.074730091,0.076265116
2.030695588,0.102340683,0.106683836,0.074721084,0.076248736
2.030496844,0.102308553,0.106629776,0.074707576,0.076227635
2.030298139,0.102279551,0.106549348,0.074693628,0.076196237
2.030099473,0.10225778,0.106452892,0.074680296,0.076153097
2.029900433,0.102244132,0.106353312,0.07466689,0.07610252
2.029701845,0.10223906,0.106265275,0.074651911,0.076053557
2.029503295,0.102242023,0.106202701,0.074633051,0.07601715
2.029304785,0.102252568,0.106175202,0.074607025,0.076002616
2.029106313,0.102269926,0.106184752,0.07456995,0.076014862
2.028907879,0.10229227,0.10622424,0.074518492,0.076053274
2.028709485,0.102316188,0.106278229,0.074451801,0.076112359
2.028510718,0.10233712,0.106326827,0.074373325,0.076183277
2.028312401,0.102350653,0.106352116,0.074291448,0.076255543
2.028114535,0.10235319,0.106343857,0.074218043,0.076318497
2.027915884,0.102343342,0.106303057,0.07416551,0.076362229
2.027717684,0.102321795,0.106241697,0.074142906,0.076378811
2.027519522,0.102290256,0.106177708,0.074152955,0.076363766
2.0273214,0.102251135,0.106128981,0.07419113,0.076317877
2.027123315,0.102206396,0.106105574,0.074247022,0.076248323
2.026924859,0.102158863,0.106107411,0.074307606,0.076168271
2.026727263,0.102112399,0.106124628,0.074360888,0.076094357
2.026529295,0.102073368,0.106142284,0.074398554,0.076042319
2.026330955,0.102050455,0.106146665,0.07441707,0.076022043
2.026133064,0.102053853,0.106131896,0.074417112,0.076034342
2.025935212,0.102091029,0.106101566,0.074402374,0.07607042
2.025737399,0.102164001,0.106066593,0.074378257,0.076114845
2.025539624,0.102266474,0.106040354,0.074351288,0.076150992
2.025341888,0.102384422,0.106032661,0.074328821,0.076166521
2.02514419,0.102498185,0.106044822,0.074318588,0.076157094
2.024946121,0.102588275,0.106069463,0.074327138,0.076126576
2.024748501,0.102639899,0.106093387,0.074357704,0.076084235
2.024550919,0.102647429,0.106102505,0.074407974,0.076040299
2.024353376,0.102614991,0.106088284,0.074469415,0.076001988
2.024155871,0.102554255,0.106049695,0.07452899,0.075971794
2.023958405,0.102480424,0.105993937,0.07457328,0.075948667
2.023760978,0.102407537,0.105932535,0.074594077,0.075930378
2.023563589,0.102345039,0.105877361,0.074592716,0.075916133
2.023365829,0.102297024,0.105836187,0.074581556,0.075907375
2.023168517,0.102263644,0.105811487,0.074580715,0.075906393
2.022971243,0.102242711,0.105801872,0.074611615,0.075913902
2.022774008,0.102232607,0.10580415,0.074689057,0.075927007
2.022576811,0.102233634,0.105817707,0.07481482,0.075939118
2.022379653,0.102246556,0.105845138,0.074975707,0.075942611
2.022182534,0.102273014,0.105892081,0.075146545,0.075932716
2.021985452,0.102312651,0.105963752,0.075297316,0.075910976
2.021788001,0.102363554,0.106062288,0.075401469,0.075886412
2.021590996,0.102421473,0.106183199,0.075442682,0.075872681
2.02139403,0.102481743,0.106315697,0.07541785,0.075883296
2.021197102,0.102539592,0.106444625,0.075336136,0.075925494
2.021000213,0.102590667,0.106554581,0.075214696,0.075996603
2.020803362,0.102631516,0.106634352,0.075073808,0.076083995
2.02060655,0.102659117,0.106679847,0.074932661,0.076169052
2.020409367,0.102670882,0.106694792,0.074807267,0.076233429
2.020212631,0.102665041,0.106688097,0.07470964,0.076265367
2.020015934,0.102642006,0.106671393,0.074647674,0.076263033
2.019819275,0.10260441,0.106653667,0.074624893,0.076234285
2.019622654,0.102557881,0.106640435,0.074639403,0.076192886
2.019426071,0.102509707,0.106631385,0.074683333,0.076152899
2.019229527,0.102468241,0.10662348,0.074743243,0.076124347
2.01903302,0.102439125,0.106611485,0.074802507,0.076110833
2.018836145,0.102425658,0.106592885,0.074845006,0.076110351
2.018639715,0.102426893,0.106567108,0.074859437,0.076118414
2.018443324,0.102438464,0.106537267,0.074842291,0.076131419
2.018246971,0.102454908,0.106508051,0.074798147,0.076149061
2.018050656,0.102470386,0.106484325,0.074737325,0.076174625
2.017854379,0.102480906,0.106468639,0.07467185,0.076213105
2.017658141,0.102483949,0.106461462,0.07461112,0.076268496
2.01746194,0.102479509,0.106460836,0.074559853,0.07634092
2.017265371,0.102467873,0.106463802,0.074518217,0.076425178
2.017069247,0.102451063,0.106468332,0.074483967,0.076510969
2.016873161,0.10243133,0.106474377,0.074455378,0.076584847
2.016677113,0.102411564,0.106483351,0.074433047,0.07663302
2.016481103,0.102395562,0.106498947,0.074419727,0.076644579
2.016285132,0.102386431,0.106523625,0.074418426,0.076613705
2.016089198,0.102386203,0.106558849,0.074430071,0.076541016
2.015892896,0.102395092,0.106602778,0.074452031,0.076433078
2.015697039,0.102410763,0.106650236,0.07447886,0.076300678
2.015501626,0.102429378,0.10669461,0.074504388,0.076156414
2.015305439,0.10244675,0.106729487,0.074524959,0.076011823
2.015109696,0.102460634,0.1067502,0.074541148,0.075875645
2.01491399,0.102472178,0.106755869,0.0745577,0.075753339
2.014718323,0.102485697,0.106749137,0.074581076,0.075647804
2.014522694,0.102506757,0.106734701,0.074615732,0.075561421
2.014326697,0.102540371,0.106717307,0.074661394,0.075497425
2.01413155,0.102586663,0.106698816,0.074712285,0.075460651
2.013936035,0.10264059,0.106677956,0.074759022,0.075456676
2.013740152,0.102691484,0.106649317,0.074792399,0.075489123
2.013544713,0.102726763,0.106606774,0.074807361,0.075557431
2.013349311,0.102735234,0.10654525,0.074805144,0.075654953
2.013153948,0.102712189,0.106464479,0.074792721,0.075769487
2.012958622,0.102660832,0.106369562,0.07477972,0.075886107
2.012763335,0.102593332,0.10627127,0.074774424,0.075990882
2.012568085,0.102527316,0.106182479,0.074780342,0.076074976
2.012372468,0.102481347,0.106114242,0.074794985,0.076136516
2.012177295,0.102470154,0.106073483,0.07481173,0.076179882
2.011982159,0.102500255,0.106059438,0.074822525,0.076212578
2.01178706,0.102568664,0.106066042,0.074821713,0.076240983
2.011592,0.102663526,0.106083549,0.074807935,0.076266896
2.011396978,0.102767178,0.106102964,0.074784043,0.076286508
2.011201993,0.102860691,0.106119027,0.074755247,0.076291945
2.011007046,0.102927729,0.1061322,0.074726405,0.076275362
2.010811733,0.102957781,0.106146941,0.074699996,0.076233002
2.010616861,0.102948655,0.106170084,0.074675606,0.076168492
2.010422028,0.102905558,0.106206549,0.074651035,0.076092909
2.010227232,0.102838889,0.106257215,0.074624364,0.076022561
2.010032474,0.10276287,0.106318754,0.0745955,0.0759744
2.009837754,0.102690326,0.106384093,0.074566738,0.07596138
2.009643071,0.102631675,0.10644565,0.074541836,0.075988599
2.009448427,0.102592087,0.106498489,0.074524022,0.076051909
2.009253416,0.102571954,0.106540945,0.074514421,0.076138798
2.009058846,0.102567253,0.106574651,0.07451133,0.076231517
2.008864315,0.102572154,0.106603034,0.074511083,0.076311334
2.008669821,0.102580165,0.106627547,0.074510262,0.076362653
2.008475364,0.102587056,0.106646535,0.074507454,0.076376543
2.008280946,0.102589959,0.10665457,0.074504568,0.076352541
2.008086565,0.102587667,0.106644299,0.074506079,0.076298446
2.007891818,0.102578915,0.106609266,0.074516792,0.07622817
2.007697512,0.102562052,0.106547775,0.074539279,0.076158167
2.007503244,0.102533999,0.106464697,0.074571617,0.076103283
2.007309014,0.102492798,0.106371894,0.074607556,0.076073111
2.007114821,0.10243807,0.106285293,0.074638422,0.076070059
2.006920665,0.102374182,0.106221491,0.074656618,0.076089806
2.006726547,0.10231072,0.106192769,0.074659128,0.076123555
2.006532467,0.102261024,0.106204465,0.074649125,0.076161521
2.006338022,0.102240178,0.106253543,0.074635058,0.076196056
2.006144017,0.102259559,0.106330138,0.074627104,0.076223522
2.005950049,0.102323887,0.106419957,0.07463245,0.076243931
2.005756119,0.10242814,0.106508876,0.074651345,0.076259396
2.005562226,0.102558557,0.106585095,0.074676076,0.076271891
2.005368371,0.102695852,0.106640766,0.074693335,0.076281993
2.005174553,0.102820331,0.106671843,0.074689455,0.07628897
2.004980773,0.102918098,0.106676979,0.074656841,0.076292002
2.004786629,0.102982967,0.106655652,0.074598399,0.076291956
2.004593325,0.103017558,0.106607795,0.074528549,0.07629206
2.004399255,0.103031208,0.106533736,0.074469538,0.076297151
2.004205625,0.103033702,0.106435486,0.074444403,0.076311383
2.004012032,0.103032241,0.106319283,0.074469078,0.076335568
2.003818476,0.103027384,0.106194676,0.074546377,0.076365769
2.003624958,0.103013891,0.106075561,0.074664226,0.076393722
2.003431076,0.102983763,0.10597603,0.074798763,0.076409595
2.003238034,0.102929877,0.105909207,0.074921365,0.076405829
2.003044628,0.10285055,0.105882112,0.075006593,0.076380541
2.002850858,0.102751515,0.105894673,0.075038983,0.076338382
2.002657527,0.102643976,0.105939672,0.075015873,0.076289346
2.002464232,0.102542559,0.106004799,0.074946335,0.076245011
2.002270976,0.102460672,0.106076139,0.074846912,0.076214431
2.002077756,0.102406919,0.106141145,0.074735931,0.076201462
2.001884574,0.102384353,0.106191751,0.074629098,0.076204171
2.001691429,0.102389432,0.106224732,0.074537047,0.076216827
2.001497921,0.102416181,0.1062413,0.074465306,0.076233113
2.001304851,0.102456975,0.106244666,0.074415871,0.076248679
2.001111818,0.102505374,0.106240023,0.074389047,0.076262455
2.000918822,0.102556269,0.106231334,0.074384289,0.076275837
2.000725863,0.10260519,0.106221898,0.074400085,0.076290638
2.000532942,0.102648204,0.106215134,0.074432891,0.076307342
2.000340058,0.102681012,0.106213634,0.074476179,0.076324127
2.000147211,0.102699458,0.1062204,0.074520518,0.076337809
1.999954001,0.10270142,0.106238599,0.074555001,0.076345673
1.999761229,0.102686851,0.106269635,0.074569878,0.076347086
1.999568493,0.102659179,0.106314004,0.074559245,0.076344257
1.999375795,0.102623989,0.106370536,0.07452326,0.076341242
1.999183134,0.102587705,0.106436604,0.074468412,0.076341853
1.99899051,0.102555816,0.106508351,0.074406098,0.07634786
1.998797923,0.10253215,0.106581351,0.074349912,0.076357876
1.998605373,0.102518166,0.106650225,0.074311949,0.076368507
1.998412461,0.102514762,0.106710086,0.074300134,0.076376306
1.998219986,0.102522031,0.106754948,0.074316369,0.076380275
1.998027547,0.102540887,0.106780592,0.07435662,0.076383227
1.997835146,0.102571788,0.106785203,0.074412672,0.076391347
1.997642782,0.10261319,0.106771047,0.074474498,0.076411567
1.997450454,0.102660061,0.106743895,0.074532765,0.076448498
1.997258164,0.102703517,0.106714139,0.074580462,0.076501273
1.997065512,0.102732216,0.106692646,0.074613504,0.076562579
1.996873296,0.102735356,0.106688656,0.074629996,0.076619725
1.996681117,0.102706807,0.106706561,0.074629364,0.07665803
1.996488974,0.10264793,0.106743609,0.074611511,0.076665177
1.996296869,0.102568921,0.106791591,0.074577051,0.076634927
1.996104801,0.102486486,0.106839346,0.07452822,0.076569177
1.99591277,0.102419653,0.106876372,0.074470156,0.076477883
1.995720776,0.102384908,0.106897127,0.07441189,0.076376259
1.99552842,0.102390824,0.106902146,0.074365562,0.076280848
1.9953365,0.10243655,0.106897049,0.074344097,0.076205585
1.995145014,0.102511937,0.106889756,0.074357773,0.076158162
1.994952769,0.102600783,0.106886698,0.0744105,0.076138824
1.99476096,0.10268493,0.106889536,0.074497894,0.076140924
1.994569187,0.102748874,0.106895143,0.074607568,0.076153263
1.994377451,0.102782635,0.106896176,0.074722182,0.07616357
1.994185752,0.102782718,0.106885257,0.074823897,0.076161772
1.993993692,0.102751785,0.106857175,0.074898995,0.076142561
1.993802464,0.102697236,0.106811348,0.07494051,0.076106397
1.993610478,0.102628511,0.106751702,0.074948514,0.076058839
1.993418927,0.102554984,0.106684309,0.074927725,0.076008987
1.993227412,0.102484428,0.10661563,0.074884526,0.075966995
1.993035934,0.102421832,0.106550884,0.074824246,0.07594218
1.992844493,0.10236868,0.106492502,0.074750449,0.075941477
1.992652691,0.102324683,0.106442085,0.074666101,0.075968583
1.99246172,0.102288061,0.10640085,0.07457552,0.076023662
1.992270389,0.102257781,0.106370706,0.074485896,0.076103253
1.992078698,0.102235351,0.106354515,0.074406788,0.076200069
1.991887441,0.102224387,0.106353911,0.074347754,0.076303541
1.99169622,0.102230574,0.106368618,0.074314844,0.076400657
1.991505036,0.102258904,0.106394698,0.074307826,0.076477825
1.991313889,0.102311469,0.10642501,0.07431963,0.076523784
1.991122778,0.102385723,0.106451316,0.074338575,0.076532017
1.990931704,0.102473986,0.10646624,0.074352567,0.076502973
1.990740667,0.102564621,0.106465653,0.07435332,0.076444329
1.99054927,0.102645325,0.106450523,0.074339071,0.076369006
1.990358306,0.102705625,0.106425884,0.074314353,0.07629205
1.990167379,0.102738767,0.106399552,0.074287312,0.076226915
1.989976488,0.102743629,0.106380313,0.074265833,0.076182342
1.989785634,0.102722306,0.106375199,0.074254603,0.076161478
1.989594817,0.10267939,0.106388774,0.074254129,0.076162613
1.989404036,0.102620152,0.10642217,0.074262043,0.076181378
1.989212896,0.102550115,0.106473308,0.074275355,0.076212908
1.989022189,0.102475781,0.106537014,0.07429263,0.076252984
1.988831518,0.102404559,0.106604838,0.074314231,0.076298236
1.988640883,0.102345883,0.106666305,0.074340987,0.076345021
1.988450285,0.102308881,0.106710049,0.074372139,0.076388763
1.988259724,0.102300957,0.106726485,0.074403846,0.076424245
1.988069199,0.102324462,0.106710425,0.074429741,0.07644694
1.987878711,0.102375712,0.106663671,0.074443213,0.076455411
1.987687864,0.102445296,0.106595852,0.074440363,0.076452668
1.987497449,0.10252031,0.106522053,0.074422217,0.076446089
1.98730707,0.10258866,0.106459103,0.074394334,0.076445323
1.987116727,0.102643275,0.106420552,0.074364423,0.076458441
1.986926422,0.102682245,0.106410825,0.07433827,0.076488417
1.986736152,0.10270871,0.106424407,0.074316864,0.076531539
1.986545919,0.102728113,0.106446404,0.074295634,0.076578119
1.986355723,0.102744333,0.106458501,0.074266928,0.076616322
1.986165168,0.102757581,0.106445112,0.074224375,0.076636702
1.985975044,0.102764473,0.10639943,0.074166978,0.076635993
1.985784957,0.102761205,0.106326658,0.074101059,0.076618375
1.985594906,0.10274547,0.106241633,0.074038768,0.076593796
1.985404892,0.102719522,0.106164333,0.073993762,0.076573665
1.985214913,0.102690232,0.106111709,0.073975962,0.07656695
1.985024972,0.102666077,0.106091991,0.073987895,0.0765769
1.984834672,0.102654264,0.106101443,0.074024305,0.076600804
1.984644803,0.102656861,0.106125978,0.074074922,0.076632074
1.98445497,0.102670337,0.106147184,0.074129516,0.076663306
1.984265174,0.102686113,0.106149068,0.074182256,0.076689289
1.984075414,0.102695678,0.106125822,0.074234018,0.076708094
1.98388569,0.10269273,0.106083407,0.074291301,0.076720587
1.983696003,0.102676717,0.106038487,0.07436245,0.076728717
1.983506351,0.102651302,0.106012806,0.074453362,0.076733864
1.983316343,0.102622947,0.106025693,0.074564174,0.07673621
1.983126764,0.102596227,0.106086827,0.074688242,0.07673542
1.982937615,0.102571889,0.106192966,0.074813762,0.076731908
1.982747716,0.102546135,0.106328894,0.074926836,0.076727724
1.982558246,0.102513523,0.106471729,0.075014912,0.076726409
1.982368812,0.102468633,0.106597736,0.075069005,0.076731495
1.982179414,0.102410424,0.106688504,0.075084838,0.07674459
1.981990053,0.102342993,0.106735374,0.075062682,0.07676372
1.981800335,0.102274344,0.106740222,0.075006619,0.076783156
1.981611438,0.102213909,0.106712907,0.07492372,0.076795144
1.981421793,0.102169865,0.10666703,0.0748234,0.076792267
1.981232576,0.102146839,0.106615905,0.074716376,0.07677044
1.981043396,0.102146018,0.106569448,0.074613811,0.076730266
1.980854251,0.102166101,0.106533828,0.074525807,0.076677086
1.980665143,0.102204421,0.106511342,0.074460016,0.076619529
1.980475679,0.102257942,0.106502953,0.074420825,0.076567228
1.980287035,0.102322531,0.106508896,0.074409089,0.076528733
1.980098035,0.102392484,0.106528956,0.0744229,0.076510103
1.979908679,0.102459754,0.106561654,0.074458475,0.076514355
1.979719751,0.102514678,0.106603651,0.074511011,0.076541664
1.979530859,0.102548569,0.10664864,0.074575332,0.076589179
1.979342003,0.10255685,0.106689245,0.074645763,0.076651358
1.979153184,0.102540668,0.106718064,0.074716175,0.076720145
1.9789644,0.102508265,0.1067312,0.07478014,0.076785712
1.978775652,0.102472924,0.106729725,0.074831632,0.076838035
1.978586941,0.102447708,0.106719967,0.074866039,0.076869326
1.978397874,0.102442326,0.106711233,0.074880849,0.076876051
1.978209234,0.102458065,0.106711729,0.074876011,0.076860444
1.97802063,0.102488592,0.106725774,0.074853723,0.076830007
1.977832063,0.102521563,0.106750395,0.074817807,0.07679557
1.977643531,0.102543383,0.106776303,0.074773168,0.076768012
1.977455035,0.102543724,0.106790694,0.074725609,0.076755055
1.977266575,0.10251924,0.106781951,0.074681642,0.07675926
1.97707776,0.102474727,0.106744649,0.074648201,0.076778115
1.976889372,0.10242085,0.106681415,0.074631181,0.07680537
1.97670102,0.10237131,0.106602635,0.074633421,0.076833899
1.976512704,0.10233891,0.10652341,0.074652642,0.07685796
1.976324424,0.102332638,0.106457367,0.074680603,0.07687466
1.976136179,0.102355791,0.106412562,0.074704543,0.076884066
1.975947971,0.102405534,0.10638867,0.074711086,0.076888272
1.975759798,0.102473966,0.106378676,0.074691589,0.076890044
1.975571271,0.102549576,0.106371656,0.074646635,0.076891949
1.97538317,0.102619236,0.106358337,0.074587218,0.076895748
1.975195105,0.102671592,0.106334993,0.07453157,0.076902176
1.975007075,0.102699551,0.106305268,0.074498416,0.076910758
1.974819082,0.102702277,0.10627788,0.074498988,0.076919417
1.974631124,0.102686149,0.106263389,0.074531479,0.076924079
1.974443202,0.10266398,0.106269328,0.074580863,0.076918826
1.974255316,0.102650595,0.10629727,0.074624417,0.076896864
1.974067076,0.102659203,0.106342299,0.074641189,0.076852364
1.973879261,0.102696295,0.106395139,0.074621065,0.076782604
1.973691482,0.102759207,0.106446404,0.07456992,0.076689798
1.973503739,0.10283655,0.106489777,0.074507906,0.076581156
1.973316031,0.102912111,0.106524566,0.074461661,0.076467058
1.973128359,0.102969833,0.106554346,0.074453719,0.07635831
1.972940723,0.102999584,0.106585086,0.074493661,0.076262585
1.972752734,0.102999737,0.10662116,0.074574796,0.076182467
1.972565169,0.102976604,0.106662912,0.074677016,0.076115808
1.972378029,0.102941652,0.106706023,0.074775018,0.076057809
1.972190147,0.102906162,0.106743243,0.07484702,0.076004749
1.972002689,0.102876364,0.10676656,0.074880956,0.075956917
1.971815267,0.102852779,0.106771236,0.074875342,0.075919577
1.97162788,0.102831372,0.106756932,0.074835951,0.075901611
1.97144053,0.10280719,0.106727654,0.074770462,0.075911838
1.971252826,0.102778409,0.106690696,0.074684592,0.075955113
1.971065935,0.102748294,0.106653039,0.0745817,0.076029791
1.970878302,0.102725045,0.106620343,0.074465735,0.076127525
1.970691094,0.102716688,0.106595167,0.074344985,0.076235883
1.970503921,0.102728312,0.106577856,0.074234341,0.076342117
1.970316784,0.102757285,0.106567753,0.074153544,0.076437182
1.970129682,0.102793273,0.106564112,0.074121704,0.076517632
1.969942616,0.102821491,0.106567645,0.074150783,0.076585133
1.969755585,0.102828124,0.106579269,0.074240474,0.076643932
1.96956859,0.10280615,0.106600069,0.074377611,0.076697894
1.969381242,0.102759128,0.106629952,0.074540341,0.07674781
1.969194318,0.102700726,0.106667638,0.074704992,0.076790709
1.969007429,0.102650717,0.106710343,0.074853408,0.076821044
1.968820576,0.102628097,0.106754612,0.074976538,0.076832939
1.968633758,0.102645157,0.106797117,0.075074206,0.076822827
1.968446976,0.102702232,0.106833991,0.075151007,0.076790693
1.968260229,0.102788262,0.106861878,0.075211504,0.076740664
1.968073518,0.102884032,0.106876839,0.075256614,0.07668003
1.967886455,0.102967903,0.106875352,0.07528329,0.076617803
1.967699814,0.103022422,0.106855004,0.075286969,0.076563268
1.967513209,0.103038061,0.106817002,0.075265017,0.076524771
1.967326639,0.103015102,0.106766729,0.075219051,0.076508209
1.967140105,0.102961633,0.106714697,0.075154843,0.076516366
1.966953606,0.102890074,0.106674541,0.075080261,0.076547529
1.966767142,0.102813719,0.1066597,0.075002094,0.076595251
1.966580327,0.102743736,0.106679027,0.074924051,0.076648883
1.966393934,0.102687591,0.106732621,0.074846932,0.076695418
1.966207577,0.102649904,0.106810528,0.074770313,0.076722758
1.966021255,0.10263287,0.106893995,0.07469529,0.076723078
1.965834968,0.102636942,0.106960251,0.074625588,0.076695382
1.965648716,0.102660688,0.10698802,0.074566922,0.076646081
1.9654625,0.102700402,0.106964067,0.074524381,0.07658706
1.965276319,0.102749211,0.10688642,0.074499775,0.076531924
1.965089787,0.10279765,0.106765,0.074489651,0.07649171
1.964903676,0.102835591,0.106619183,0.074486455,0.076471637
1.964717601,0.10285448,0.106472154,0.074481518,0.076470178
1.964531561,0.102850686,0.10634531,0.074468994,0.076480593
1.964345557,0.102827307,0.106254746,0.074448795,0.076494235
1.964159587,0.102794421,0.10620799,0.074427253,0.076504147
1.963973653,0.102766599,0.106205268,0.074415025,0.076507006
1.963787754,0.102758997,0.106241108,0.074423367,0.076503654
1.963601504,0.102782788,0.106307112,0.074460295,0.076497549
1.963415676,0.102841594,0.106394569,0.07452822,0.076492393
1.963229882,0.102929557,0.106495334,0.074623354,0.076490621
1.963044124,0.10303299,0.106602206,0.074737043,0.076492754
1.962858401,0.103133355,0.106708059,0.074857638,0.076498162
1.962672713,0.103212674,0.106805604,0.074972364,0.076506602
1.96248706,0.103257239,0.106886822,0.07506867,0.076518691
1.962301057,0.103260561,0.106943598,0.075135361,0.076535862
1.962115474,0.10322422,0.106968782,0.075163875,0.07655903
1.961930312,0.103156561,0.106958403,0.075150024,0.076587009
1.961744415,0.103069849,0.106912625,0.075095627,0.07661575
1.961558937,0.102977003,0.106836426,0.075009129,0.076638978
1.961373495,0.102889532,0.106739659,0.074904733,0.076649975
1.961188088,0.102815184,0.106634696,0.074799393,0.076644226
1.961002716,0.102757938,0.10653426,0.074708873,0.07662083
1.960816994,0.102717845,0.106448542,0.074644177,0.076582852
1.960632076,0.102692072,0.106383113,0.074609578,0.076535904
